ma_tin,tinh_thanh,loai_bat_dong_san,dien_tich_m2,so_phong_ngu,huong_nha,thang_dang_tin,nam_dang_tin,gia_ban_ty_vnd
BDS_43074,TP. Hồ Chí Minh,Nhà mặt phố,64,2,Chính Nam,3,2026,6.89
BDS_43075,Hà Nội,Nhà mặt phố,143,3,Tây Bắc,7,2025,18.95
BDS_43076,TP. Hồ Chí Minh,Đất nền,87,4,Chính Nam,8,2024,7.62
BDS_43077,Bình Dương,Chung cư,268,1,Tây Nam,3,2026,10.64
BDS_43078,Hà Nội,Chung cư,179,1,Tây Nam,3,2026,9.82
BDS_43079,Hà Nội,Chung cư,59,4,Tây Bắc,6,2024,2.15
BDS_43080,Hà Nội,Chung cư,90,3,Tây Bắc,4,2025,4.8
BDS_43081,TP. Hồ Chí Minh,Chung cư,315,3,Đông Nam,5,2024,16.15
BDS_43082,TP. Hồ Chí Minh,Chung cư,169,3,Đông Nam,2,2025,11.91
BDS_43083,Hà Nội,Nhà mặt phố,207,5,Tây Nam,12,2025,31.41
BDS_43084,Hà Nội,Đất nền,112,4,Tây Nam,3,2026,8.95
BDS_43085,Bình Dương,Đất nền,68,4,Đông Nam,6,2024,4.83
BDS_43086,TP. Hồ Chí Minh,Đất nền,206,5,Tây Bắc,2,2025,20.77
BDS_43087,Bình Dương,Nhà mặt phố,165,2,Chính Nam,3,2025,13.44
BDS_43088,Đà Nẵng,Đất nền,116,2,Chính Đông,7,2024,5.38
BDS_43089,TP. Hồ Chí Minh,Chung cư,323,5,Chính Đông,3,2026,16.89
BDS_43090,Hà Nội,Nhà mặt phố,151,1,Tây Nam,2,2025,28.27
BDS_43091,TP. Hồ Chí Minh,Nhà mặt phố,319,4,Chính Đông,2,2025,49.61
BDS_43092,Hà Nội,Nhà mặt phố,55,1,Chính Đông,12,2024,4.55
BDS_43093,TP. Hồ Chí Minh,Đất nền,38,1,Tây Bắc,3,2026,3.84
BDS_43094,TP. Hồ Chí Minh,Biệt thự,162,3,Chính Đông,8,2024,37.16
BDS_43095,Bình Dương,Đất nền,115,5,Tây Nam,9,2025,5.39
BDS_43096,Hà Nội,Biệt thự,149,5,Tây Bắc,12,2025,24.09
BDS_43097,Hà Nội,Nhà mặt phố,264,4,Tây Bắc,1,2026,27.51
BDS_43098,TP. Hồ Chí Minh,Chung cư,128,2,Chính Đông,5,2025,10.8
BDS_43099,Thái Nguyên,Nhà mặt phố,117,2,Chính Nam,9,2025,7.08
BDS_43100,Thái Nguyên,Biệt thự,111,4,Tây Bắc,6,2024,10.42
BDS_43101,TP. Hồ Chí Minh,Đất nền,272,2,Đông Nam,3,2025,29.3
BDS_43102,Hà Nội,Biệt thự,139,3,Chính Nam,5,2026,26.19
BDS_43103,Hà Nội,Chung cư,191,1,Tây Nam,3,2025,13.68
BDS_43104,Thái Nguyên,Chung cư,119,3,Tây Nam,3,2026,3.25
BDS_43105,TP. Hồ Chí Minh,Chung cư,206,3,Tây Bắc,6,2025,16.74
BDS_43106,TP. Hồ Chí Minh,Nhà mặt phố,76,1,Chính Nam,2,2025,10.02
BDS_43107,Hà Nội,Chung cư,329,1,Chính Nam,7,2025,15.0
BDS_43108,Hà Nội,Biệt thự,166,2,Tây Bắc,4,2025,28.27
BDS_43109,TP. Hồ Chí Minh,Đất nền,128,3,Tây Nam,3,2025,9.42
BDS_43110,Đà Nẵng,Chung cư,103,5,Đông Nam,8,2024,4.33
BDS_43111,Bình Dương,Chung cư,294,1,Chính Nam,7,2024,13.89
BDS_43112,Đà Nẵng,Nhà mặt phố,265,1,Chính Nam,1,2025,22.83
BDS_43113,TP. Hồ Chí Minh,Biệt thự,289,5,Tây Nam,6,2025,62.16
BDS_43114,TP. Hồ Chí Minh,Chung cư,150,5,Tây Bắc,1,2025,7.29
BDS_43115,Đà Nẵng,Nhà mặt phố,240,5,Chính Đông,12,2025,15.75
BDS_43116,Hà Nội,Chung cư,269,5,Chính Nam,2,2026,9.38
BDS_43117,Bình Dương,Chung cư,152,2,Chính Đông,8,2025,7.28
BDS_43118,TP. Hồ Chí Minh,Đất nền,203,2,Tây Bắc,3,2026,14.78
BDS_43119,Bình Dương,Đất nền,89,3,Tây Bắc,11,2025,6.84
BDS_43120,TP. Hồ Chí Minh,Biệt thự,93,3,Tây Bắc,6,2025,26.42
BDS_43121,Hà Nội,Nhà mặt phố,331,2,Tây Nam,10,2025,54.86
BDS_43122,Hà Nội,Chung cư,148,2,Chính Nam,8,2025,10.37
BDS_43123,Hà Nội,Chung cư,226,2,Chính Nam,1,2025,11.23
BDS_43124,Hà Nội,Nhà mặt phố,142,1,Chính Nam,3,2026,19.23
BDS_43125,TP. Hồ Chí Minh,Chung cư,41,2,Chính Nam,3,2026,2.95
BDS_43126,TP. Hồ Chí Minh,Nhà mặt phố,234,5,Chính Đông,3,2026,33.7
BDS_43127,TP. Hồ Chí Minh,Chung cư,262,5,Đông Nam,6,2025,18.94
BDS_43128,Hà Nội,Đất nền,175,2,Chính Nam,1,2025,24.97
BDS_43129,Bình Dương,Chung cư,305,4,Đông Nam,4,2024,9.98
BDS_43130,TP. Hồ Chí Minh,Nhà mặt phố,129,2,Chính Nam,3,2025,26.39
BDS_43131,Đà Nẵng,Chung cư,255,1,Chính Đông,9,2025,9.44
BDS_43132,Hà Nội,Chung cư,319,3,Chính Nam,3,2025,18.07
BDS_43133,Đà Nẵng,Nhà mặt phố,33,2,Tây Nam,5,2024,1.99
BDS_43134,Hà Nội,Nhà mặt phố,69,3,Tây Nam,4,2024,12.88
BDS_43135,TP. Hồ Chí Minh,Chung cư,332,2,Tây Bắc,8,2025,19.21
BDS_43136,TP. Hồ Chí Minh,Đất nền,238,1,Tây Nam,12,2024,32.4
BDS_43137,Thái Nguyên,Nhà mặt phố,251,5,Tây Bắc,10,2025,16.98
BDS_43138,Hà Nội,Biệt thự,80,2,Đông Nam,12,2024,13.87
BDS_43139,Hà Nội,Chung cư,228,1,Chính Đông,3,2026,15.16
BDS_43140,Đà Nẵng,Chung cư,240,4,Chính Nam,4,2025,13.6
BDS_43141,Hà Nội,Đất nền,344,5,Tây Nam,5,2024,35.78
BDS_43142,Hà Nội,Nhà mặt phố,169,1,Tây Nam,1,2025,29.19
BDS_43143,TP. Hồ Chí Minh,Chung cư,89,1,Đông Nam,2,2025,4.11
BDS_43144,Hà Nội,Nhà mặt phố,185,3,Đông Nam,10,2025,35.55
BDS_43145,Hà Nội,Nhà mặt phố,300,1,Tây Nam,11,2025,41.41
BDS_43146,Hà Nội,Chung cư,288,4,Chính Đông,10,2025,18.31
BDS_43147,Hà Nội,Đất nền,121,4,Tây Nam,9,2025,17.25
BDS_43148,TP. Hồ Chí Minh,Nhà mặt phố,48,5,Chính Nam,5,2026,5.19
BDS_43149,Hà Nội,Nhà mặt phố,310,5,Tây Nam,7,2025,28.3
BDS_43150,TP. Hồ Chí Minh,Đất nền,165,1,Chính Đông,12,2025,11.97
BDS_43151,Thái Nguyên,Nhà mặt phố,132,2,Tây Bắc,3,2026,10.27
BDS_43152,Hà Nội,Đất nền,274,2,Tây Nam,12,2025,19.43
BDS_43153,Đà Nẵng,Biệt thự,267,3,Tây Bắc,3,2025,59.04
BDS_43154,Bình Dương,Biệt thự,276,2,Chính Đông,9,2025,50.67
BDS_43155,TP. Hồ Chí Minh,Nhà mặt phố,227,4,Đông Nam,12,2024,27.46
BDS_43156,Bình Dương,Chung cư,193,4,Chính Đông,7,2025,6.61
BDS_43157,Hà Nội,Chung cư,115,5,Tây Bắc,8,2024,6.59
BDS_43158,Đà Nẵng,Đất nền,325,5,Chính Đông,3,2026,28.79
BDS_43159,TP. Hồ Chí Minh,Chung cư,97,4,Chính Đông,1,2024,7.62
BDS_43160,Hà Nội,Chung cư,213,4,Đông Nam,3,2026,12.45
BDS_43161,TP. Hồ Chí Minh,Nhà mặt phố,186,4,Đông Nam,5,2025,27.54
BDS_43162,TP. Hồ Chí Minh,Biệt thự,182,4,Tây Nam,3,2026,28.98
BDS_43163,Hà Nội,Chung cư,48,1,Tây Bắc,6,2024,2.81
BDS_43164,Hà Nội,Chung cư,169,1,Tây Nam,2,2026,14.14
BDS_43165,TP. Hồ Chí Minh,Chung cư,191,1,Chính Đông,11,2024,13.36
BDS_43166,TP. Hồ Chí Minh,Chung cư,94,5,Đông Nam,7,2025,8.08
BDS_43167,TP. Hồ Chí Minh,Biệt thự,249,2,Tây Bắc,5,2026,91.53
BDS_43168,TP. Hồ Chí Minh,Chung cư,37,3,Tây Nam,11,2024,2.92
BDS_43169,Hà Nội,Đất nền,179,2,Tây Bắc,2,2026,18.65
BDS_43170,TP. Hồ Chí Minh,Chung cư,273,2,Tây Nam,8,2025,22.54
BDS_43171,Đà Nẵng,Chung cư,49,5,Tây Nam,11,2024,2.69
BDS_43172,Đà Nẵng,Chung cư,187,4,Chính Đông,10,2024,6.55
BDS_43173,TP. Hồ Chí Minh,Chung cư,320,1,Chính Đông,6,2024,16.06
BDS_43174,Bình Dương,Chung cư,223,2,Chính Đông,1,2025,9.38
BDS_43175,Thái Nguyên,Chung cư,131,5,Chính Nam,4,2025,2.52
BDS_43176,Hà Nội,Đất nền,80,4,Đông Nam,9,2024,5.88
BDS_43177,Hà Nội,Chung cư,77,4,Chính Nam,11,2025,3.26
BDS_43178,Hà Nội,Chung cư,234,3,Chính Nam,2,2025,14.89
BDS_43179,TP. Hồ Chí Minh,Chung cư,211,2,Tây Nam,4,2024,7.14
BDS_43180,TP. Hồ Chí Minh,Đất nền,213,5,Chính Đông,11,2024,13.18
BDS_43181,Hà Nội,Chung cư,90,1,Chính Đông,10,2025,6.13
BDS_43182,Thái Nguyên,Nhà mặt phố,65,5,Chính Nam,1,2024,3.12
BDS_43183,TP. Hồ Chí Minh,Chung cư,216,1,Chính Đông,4,2026,11.36
BDS_43184,TP. Hồ Chí Minh,Chung cư,79,5,Chính Đông,11,2025,4.28
BDS_43185,Hà Nội,Nhà mặt phố,41,5,Tây Bắc,3,2025,4.49
BDS_43186,Hà Nội,Đất nền,140,3,Chính Nam,9,2024,16.25
BDS_43187,TP. Hồ Chí Minh,Chung cư,170,5,Tây Nam,3,2024,9.98
BDS_43188,Đà Nẵng,Nhà mặt phố,302,5,Đông Nam,7,2025,39.85
BDS_43189,Đà Nẵng,Nhà mặt phố,46,5,Tây Bắc,5,2025,4.24
BDS_43190,TP. Hồ Chí Minh,Chung cư,184,5,Tây Bắc,8,2024,6.51
BDS_43191,Hà Nội,Chung cư,347,5,Tây Nam,6,2024,25.25
BDS_43192,Hà Nội,Nhà mặt phố,307,1,Chính Nam,1,2024,38.71
BDS_43193,Thái Nguyên,Biệt thự,348,4,Chính Nam,9,2025,36.08
BDS_43194,Hà Nội,Biệt thự,41,2,Tây Bắc,9,2025,8.38
BDS_43195,TP. Hồ Chí Minh,Nhà mặt phố,87,5,Chính Nam,6,2025,13.76
BDS_43196,TP. Hồ Chí Minh,Nhà mặt phố,144,5,Chính Nam,7,2024,25.89
BDS_43197,TP. Hồ Chí Minh,Nhà mặt phố,348,3,Tây Bắc,7,2025,58.38
BDS_43198,TP. Hồ Chí Minh,Đất nền,330,1,Đông Nam,10,2025,37.41
BDS_43199,Bình Dương,Chung cư,73,4,Chính Nam,9,2024,3.0
BDS_43200,Đà Nẵng,Đất nền,295,4,Chính Đông,8,2025,19.05
BDS_43201,Đà Nẵng,Nhà mặt phố,311,1,Chính Nam,9,2024,38.43
BDS_43202,TP. Hồ Chí Minh,Chung cư,186,1,Chính Nam,7,2025,7.71
BDS_43203,Hà Nội,Đất nền,261,2,Tây Nam,4,2024,31.45
BDS_43204,Bình Dương,Chung cư,311,3,Tây Nam,11,2025,11.65
BDS_43205,Hà Nội,Biệt thự,280,4,Đông Nam,8,2024,54.25
BDS_43206,TP. Hồ Chí Minh,Chung cư,47,2,Tây Bắc,12,2024,2.69
BDS_43207,Hà Nội,Đất nền,206,5,Đông Nam,10,2024,13.93
BDS_43208,TP. Hồ Chí Minh,Chung cư,300,3,Chính Nam,8,2024,22.29
BDS_43209,Hà Nội,Nhà mặt phố,157,5,Tây Bắc,3,2026,28.86
BDS_43210,Thái Nguyên,Chung cư,333,4,Tây Bắc,10,2024,5.08
BDS_43211,Bình Dương,Chung cư,147,5,Chính Nam,3,2026,6.12
BDS_43212,TP. Hồ Chí Minh,Đất nền,62,2,Đông Nam,12,2024,5.37
BDS_43213,Hà Nội,Nhà mặt phố,247,5,Đông Nam,12,2025,39.98
BDS_43214,TP. Hồ Chí Minh,Nhà mặt phố,305,2,Đông Nam,3,2026,38.69
BDS_43215,Hà Nội,Đất nền,87,1,Chính Đông,3,2026,8.4
BDS_43216,Bình Dương,Nhà mặt phố,93,4,Đông Nam,10,2025,11.78
BDS_43217,Hà Nội,Nhà mặt phố,213,4,Tây Bắc,1,2025,28.05
BDS_43218,Hà Nội,Đất nền,96,1,Chính Đông,11,2025,10.53
BDS_43219,TP. Hồ Chí Minh,Chung cư,212,1,Đông Nam,11,2025,10.96
BDS_43220,TP. Hồ Chí Minh,Chung cư,338,3,Tây Nam,1,2025,19.09
BDS_43221,TP. Hồ Chí Minh,Nhà mặt phố,260,1,Tây Bắc,11,2025,37.53
BDS_43222,Hà Nội,Biệt thự,80,3,Tây Bắc,5,2024,10.31
BDS_43223,Hà Nội,Nhà mặt phố,193,4,Chính Nam,9,2025,37.54
BDS_43224,Hà Nội,Đất nền,233,1,Tây Bắc,4,2026,35.68
BDS_43225,Hà Nội,Nhà mặt phố,198,1,Tây Bắc,2,2025,20.7
BDS_43226,Đà Nẵng,Nhà mặt phố,190,2,Tây Nam,3,2024,20.79
BDS_43227,Hà Nội,Chung cư,89,4,Chính Đông,1,2024,4.86
BDS_43228,TP. Hồ Chí Minh,Đất nền,92,5,Chính Nam,12,2025,8.89
BDS_43229,TP. Hồ Chí Minh,Nhà mặt phố,112,2,Tây Bắc,8,2025,22.0
BDS_43230,Hà Nội,Biệt thự,101,4,Đông Nam,8,2024,24.55
BDS_43231,Đà Nẵng,Chung cư,285,2,Tây Bắc,10,2025,8.13
BDS_43232,TP. Hồ Chí Minh,Chung cư,31,3,Đông Nam,3,2026,2.12
BDS_43233,Hà Nội,Chung cư,220,5,Đông Nam,5,2026,13.35
BDS_43234,Thái Nguyên,Đất nền,313,4,Tây Bắc,3,2026,22.56
BDS_43235,TP. Hồ Chí Minh,Đất nền,33,1,Chính Đông,6,2025,2.53
BDS_43236,TP. Hồ Chí Minh,Đất nền,124,1,Đông Nam,9,2024,9.03
BDS_43237,Thái Nguyên,Nhà mặt phố,140,1,Tây Nam,3,2025,9.32
BDS_43238,Thái Nguyên,Chung cư,49,4,Tây Nam,3,2025,1.51
BDS_43239,TP. Hồ Chí Minh,Nhà mặt phố,119,5,Chính Nam,1,2026,11.38
BDS_43240,Hà Nội,Đất nền,107,2,Chính Đông,12,2025,11.35
BDS_43241,Hà Nội,Chung cư,71,2,Chính Nam,4,2026,2.5
BDS_43242,TP. Hồ Chí Minh,Đất nền,223,3,Chính Đông,1,2025,19.75
BDS_43243,Bình Dương,Chung cư,161,5,Tây Bắc,4,2025,7.24
BDS_43244,Hà Nội,Nhà mặt phố,46,1,Đông Nam,10,2024,4.52
BDS_43245,Hà Nội,Chung cư,260,5,Tây Nam,3,2026,21.89
BDS_43246,Đà Nẵng,Biệt thự,208,5,Tây Bắc,1,2025,30.75
BDS_43247,Hà Nội,Nhà mặt phố,161,2,Tây Bắc,12,2024,21.72
BDS_43248,Hà Nội,Chung cư,295,4,Chính Đông,3,2026,14.21
BDS_43249,Hà Nội,Chung cư,57,4,Tây Nam,3,2026,3.23
BDS_43250,Hà Nội,Chung cư,64,5,Chính Đông,5,2024,4.38
BDS_43251,Bình Dương,Nhà mặt phố,83,3,Đông Nam,5,2024,10.22
BDS_43252,Bình Dương,Đất nền,268,3,Chính Đông,10,2025,15.55
BDS_43253,Hà Nội,Biệt thự,43,1,Tây Bắc,4,2024,9.16
BDS_43254,Bình Dương,Nhà mặt phố,245,4,Chính Nam,11,2025,24.43
BDS_43255,Hà Nội,Nhà mặt phố,251,1,Chính Nam,10,2024,42.99
BDS_43256,Đà Nẵng,Nhà mặt phố,289,5,Tây Bắc,9,2025,20.92
BDS_43257,Hà Nội,Biệt thự,320,4,Tây Bắc,11,2025,98.07
BDS_43258,Đà Nẵng,Chung cư,68,5,Chính Đông,1,2025,2.02
BDS_43259,Hà Nội,Nhà mặt phố,250,4,Chính Đông,3,2025,39.96
BDS_43260,Hà Nội,Biệt thự,229,3,Đông Nam,10,2025,66.49
BDS_43261,Bình Dương,Chung cư,238,2,Đông Nam,3,2026,10.16
BDS_43262,Hà Nội,Chung cư,148,1,Tây Bắc,4,2024,9.98
BDS_43263,Bình Dương,Đất nền,128,3,Tây Nam,10,2025,8.96
BDS_43264,Hà Nội,Nhà mặt phố,314,1,Chính Đông,5,2024,33.85
BDS_43265,Hà Nội,Chung cư,79,5,Đông Nam,12,2024,3.38
BDS_43266,Đà Nẵng,Nhà mặt phố,168,5,Tây Bắc,3,2026,24.32
BDS_43267,TP. Hồ Chí Minh,Nhà mặt phố,229,3,Tây Bắc,2,2026,40.49
BDS_43268,TP. Hồ Chí Minh,Nhà mặt phố,146,2,Chính Nam,2,2025,20.93
BDS_43269,Hà Nội,Chung cư,322,2,Tây Bắc,3,2026,20.99
BDS_43270,TP. Hồ Chí Minh,Chung cư,135,2,Chính Nam,12,2024,4.51
BDS_43271,Hà Nội,Nhà mặt phố,128,2,Chính Đông,1,2024,18.18
BDS_43272,TP. Hồ Chí Minh,Nhà mặt phố,83,2,Đông Nam,4,2025,14.41
BDS_43273,TP. Hồ Chí Minh,Nhà mặt phố,312,5,Đông Nam,9,2024,33.87
BDS_43274,TP. Hồ Chí Minh,Chung cư,49,2,Tây Bắc,12,2024,3.63
BDS_43275,Bình Dương,Chung cư,103,1,Tây Bắc,2,2025,5.39
BDS_43276,TP. Hồ Chí Minh,Chung cư,311,2,Tây Nam,4,2024,11.96
BDS_43277,Hà Nội,Nhà mặt phố,285,3,Chính Nam,2,2026,30.4
BDS_43278,Hà Nội,Đất nền,172,1,Tây Bắc,8,2025,24.99
BDS_43279,TP. Hồ Chí Minh,Chung cư,310,3,Đông Nam,3,2026,12.79
BDS_43280,Hà Nội,Đất nền,265,4,Chính Đông,1,2025,23.14
BDS_43281,Hà Nội,Chung cư,47,5,Tây Nam,1,2025,3.17
BDS_43282,Đà Nẵng,Đất nền,180,4,Chính Đông,3,2026,9.92
BDS_43283,Đà Nẵng,Đất nền,258,4,Tây Bắc,3,2026,21.49
BDS_43284,TP. Hồ Chí Minh,Đất nền,278,3,Chính Nam,12,2025,38.69
BDS_43285,TP. Hồ Chí Minh,Đất nền,75,4,Tây Nam,11,2024,7.41
BDS_43286,TP. Hồ Chí Minh,Chung cư,60,4,Chính Đông,4,2024,4.11
BDS_43287,TP. Hồ Chí Minh,Chung cư,94,5,Chính Đông,11,2025,7.72
BDS_43288,Đà Nẵng,Chung cư,56,5,Tây Bắc,3,2026,1.96
BDS_43289,TP. Hồ Chí Minh,Nhà mặt phố,172,2,Chính Nam,5,2026,32.25
BDS_43290,Hà Nội,Chung cư,349,5,Chính Đông,3,2026,29.13
BDS_43291,TP. Hồ Chí Minh,Nhà mặt phố,254,2,Tây Nam,3,2026,57.97
BDS_43292,TP. Hồ Chí Minh,Nhà mặt phố,203,2,Đông Nam,5,2024,24.9
BDS_43293,Hà Nội,Nhà mặt phố,287,5,Đông Nam,8,2025,45.3
BDS_43294,Hà Nội,Đất nền,279,3,Chính Nam,7,2025,36.66
BDS_43295,TP. Hồ Chí Minh,Chung cư,65,4,Tây Bắc,9,2025,2.76
BDS_43296,TP. Hồ Chí Minh,Đất nền,70,2,Chính Đông,10,2025,8.32
BDS_43297,Đà Nẵng,Chung cư,152,2,Chính Nam,10,2025,5.15
BDS_43298,Hà Nội,Nhà mặt phố,40,1,Đông Nam,2,2025,7.34
BDS_43299,Hà Nội,Đất nền,91,5,Chính Đông,3,2024,7.5
BDS_43300,Hà Nội,Nhà mặt phố,147,5,Chính Nam,1,2026,20.82
BDS_43301,TP. Hồ Chí Minh,Đất nền,219,4,Tây Nam,6,2025,17.2
BDS_43302,TP. Hồ Chí Minh,Nhà mặt phố,172,1,Chính Nam,7,2024,25.66
BDS_43303,Đà Nẵng,Đất nền,31,4,Chính Đông,7,2025,1.7
BDS_43304,TP. Hồ Chí Minh,Biệt thự,95,3,Tây Bắc,2,2026,14.49
BDS_43305,Bình Dương,Đất nền,227,2,Đông Nam,3,2026,17.59
BDS_43306,Hà Nội,Chung cư,88,2,Chính Đông,12,2025,4.36
BDS_43307,Hà Nội,Chung cư,61,3,Chính Nam,9,2024,4.03
BDS_43308,Hà Nội,Nhà mặt phố,294,4,Chính Đông,11,2025,30.87
BDS_43309,TP. Hồ Chí Minh,Biệt thự,175,3,Chính Nam,6,2024,31.87
BDS_43310,Hà Nội,Nhà mặt phố,226,5,Đông Nam,3,2024,22.67
BDS_43311,TP. Hồ Chí Minh,Chung cư,283,2,Tây Bắc,5,2025,14.86
BDS_43312,Hà Nội,Biệt thự,276,1,Tây Bắc,5,2024,62.24
BDS_43313,Hà Nội,Đất nền,115,3,Chính Nam,2,2025,15.13
BDS_43314,TP. Hồ Chí Minh,Đất nền,332,2,Tây Bắc,10,2024,25.54
BDS_43315,Hà Nội,Chung cư,344,1,Chính Đông,3,2026,12.12
BDS_43316,Đà Nẵng,Chung cư,96,4,Đông Nam,3,2025,2.31
BDS_43317,Đà Nẵng,Nhà mặt phố,118,1,Tây Bắc,3,2026,11.83
BDS_43318,Hà Nội,Đất nền,147,2,Tây Bắc,12,2024,14.58
BDS_43319,Đà Nẵng,Chung cư,332,4,Chính Đông,9,2025,9.12
BDS_43320,TP. Hồ Chí Minh,Chung cư,308,2,Chính Nam,12,2024,10.37
BDS_43321,TP. Hồ Chí Minh,Nhà mặt phố,254,3,Tây Bắc,12,2025,24.52
BDS_43322,Hà Nội,Nhà mặt phố,110,4,Tây Nam,11,2024,17.82
BDS_43323,TP. Hồ Chí Minh,Đất nền,190,3,Chính Nam,7,2025,17.49
BDS_43324,Hà Nội,Biệt thự,202,2,Tây Nam,7,2025,56.97
BDS_43325,Hà Nội,Chung cư,278,2,Tây Bắc,3,2026,14.79
BDS_43326,Hà Nội,Chung cư,255,3,Đông Nam,1,2025,15.84
BDS_43327,TP. Hồ Chí Minh,Đất nền,34,5,Chính Nam,4,2026,5.06
BDS_43328,TP. Hồ Chí Minh,Chung cư,346,3,Tây Nam,4,2026,21.07
BDS_43329,Thái Nguyên,Chung cư,36,2,Chính Nam,6,2025,1.08
BDS_43330,TP. Hồ Chí Minh,Nhà mặt phố,78,3,Tây Bắc,1,2025,15.35
BDS_43331,Bình Dương,Nhà mặt phố,286,3,Chính Đông,3,2026,23.5
BDS_43332,TP. Hồ Chí Minh,Đất nền,43,5,Tây Nam,4,2026,4.67
BDS_43333,Hà Nội,Chung cư,198,4,Tây Nam,4,2024,14.52
BDS_43334,TP. Hồ Chí Minh,Nhà mặt phố,130,4,Đông Nam,10,2025,17.38
BDS_43335,TP. Hồ Chí Minh,Nhà mặt phố,143,5,Tây Nam,9,2025,12.59
BDS_43336,TP. Hồ Chí Minh,Nhà mặt phố,98,4,Tây Nam,4,2024,13.45
BDS_43337,TP. Hồ Chí Minh,Chung cư,76,2,Tây Nam,6,2024,4.92
BDS_43338,TP. Hồ Chí Minh,Chung cư,66,5,Tây Bắc,10,2024,4.2
BDS_43339,Hà Nội,Nhà mặt phố,178,2,Chính Nam,1,2024,15.38
BDS_43340,TP. Hồ Chí Minh,Chung cư,63,2,Đông Nam,2,2025,5.04
BDS_43341,Hà Nội,Chung cư,126,1,Tây Bắc,3,2026,8.36
BDS_43342,Hà Nội,Nhà mặt phố,244,2,Tây Nam,4,2025,24.9
BDS_43343,TP. Hồ Chí Minh,Nhà mặt phố,190,2,Chính Đông,3,2026,41.93
BDS_43344,TP. Hồ Chí Minh,Chung cư,256,2,Tây Nam,3,2024,17.42
BDS_43345,Hà Nội,Nhà mặt phố,263,1,Chính Nam,3,2025,52.14
BDS_43346,TP. Hồ Chí Minh,Chung cư,319,2,Chính Đông,9,2024,17.12
BDS_43347,TP. Hồ Chí Minh,Chung cư,306,2,Tây Bắc,6,2025,21.35
BDS_43348,Hà Nội,Đất nền,225,3,Đông Nam,3,2026,23.53
BDS_43349,TP. Hồ Chí Minh,Đất nền,210,2,Chính Đông,4,2024,24.95
BDS_43350,Hà Nội,Đất nền,280,1,Tây Bắc,7,2025,19.19
BDS_43351,TP. Hồ Chí Minh,Chung cư,36,3,Đông Nam,2,2025,2.8
BDS_43352,Hà Nội,Nhà mặt phố,111,2,Tây Nam,4,2025,15.9
BDS_43353,TP. Hồ Chí Minh,Chung cư,252,2,Tây Nam,2,2024,16.5
BDS_43354,Thái Nguyên,Chung cư,97,2,Chính Đông,2,2025,1.98
BDS_43355,Đà Nẵng,Chung cư,338,2,Chính Đông,3,2024,7.47
BDS_43356,TP. Hồ Chí Minh,Biệt thự,348,5,Tây Bắc,4,2024,100.61
BDS_43357,Hà Nội,Biệt thự,239,5,Tây Bắc,8,2025,75.75
BDS_43358,Hà Nội,Nhà mặt phố,317,1,Chính Nam,12,2024,55.37
BDS_43359,TP. Hồ Chí Minh,Đất nền,183,2,Chính Đông,1,2025,20.57
BDS_43360,TP. Hồ Chí Minh,Chung cư,81,5,Chính Nam,3,2026,5.66
BDS_43361,Thái Nguyên,Nhà mặt phố,74,4,Tây Bắc,9,2025,3.32
BDS_43362,Hà Nội,Đất nền,142,5,Chính Nam,12,2025,10.72
BDS_43363,TP. Hồ Chí Minh,Nhà mặt phố,287,1,Tây Nam,6,2025,44.98
BDS_43364,TP. Hồ Chí Minh,Chung cư,191,1,Tây Bắc,3,2026,7.41
BDS_43365,TP. Hồ Chí Minh,Chung cư,135,4,Chính Nam,4,2024,10.7
BDS_43366,Hà Nội,Đất nền,112,3,Chính Đông,3,2026,9.76
BDS_43367,Bình Dương,Đất nền,63,5,Chính Đông,10,2025,5.39
BDS_43368,TP. Hồ Chí Minh,Chung cư,131,4,Đông Nam,10,2025,7.09
BDS_43369,Đà Nẵng,Nhà mặt phố,125,1,Chính Nam,10,2024,11.58
BDS_43370,TP. Hồ Chí Minh,Chung cư,309,1,Chính Nam,10,2025,18.61
BDS_43371,TP. Hồ Chí Minh,Chung cư,310,2,Tây Nam,7,2024,20.04
BDS_43372,Hà Nội,Chung cư,68,3,Chính Đông,6,2025,4.71
BDS_43373,TP. Hồ Chí Minh,Nhà mặt phố,250,4,Tây Nam,7,2025,50.05
BDS_43374,TP. Hồ Chí Minh,Đất nền,62,1,Đông Nam,11,2024,7.72
BDS_43375,TP. Hồ Chí Minh,Đất nền,56,3,Chính Đông,10,2025,7.81
BDS_43376,Hà Nội,Nhà mặt phố,312,5,Đông Nam,10,2025,33.07
BDS_43377,TP. Hồ Chí Minh,Nhà mặt phố,255,5,Tây Bắc,3,2024,34.95
BDS_43378,Hà Nội,Chung cư,145,5,Tây Nam,7,2024,8.51
BDS_43379,Hà Nội,Chung cư,273,1,Tây Nam,4,2025,12.34
BDS_43380,Hà Nội,Chung cư,88,3,Đông Nam,6,2025,3.96
BDS_43381,Hà Nội,Nhà mặt phố,326,3,Tây Bắc,6,2025,63.02
BDS_43382,TP. Hồ Chí Minh,Chung cư,39,3,Chính Đông,6,2024,1.43
BDS_43383,Hà Nội,Chung cư,130,1,Chính Nam,9,2025,5.3
BDS_43384,Hà Nội,Nhà mặt phố,221,5,Tây Nam,3,2026,32.11
BDS_43385,Hà Nội,Chung cư,78,4,Đông Nam,1,2025,2.67
